"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","WESD","WESF"
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-02-10",,,"0.00","0.0","0.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-02-11",,,"0.05","0.5","0.5",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-02-12",,,"0.07",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-02-13",,,"0.37","0.1","0.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-02-14",,,"0.00","0.0","0.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-02-15",,,"0.13","0.5","0.5",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-02-16",,,"0.09","1.0","1.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-02-17",,,"0.00","0.0","0.5",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-02-18",,,"0.00","0.0","0.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-02-19",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-02-20",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-02-21",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-02-22",,,"0.02",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-02-23",,,"0.00",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-02-24",,,"0.72",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-02-25",,,"0.58",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-02-26",,,"0.56","0.1","0.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-02-27",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-02-28",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-03-01",,,"0.02",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-03-02",,,"0.00","0.0","0.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-03-03",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-03-04",,,"0.04","0.1","0.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-03-05",,,"0.00","0.1","0.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-03-06",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-03-07",,,"0.38",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-03-08",,,"0.43",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-03-09",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-03-10",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-03-11",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-03-12",,,"0.00","0.2","0.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-03-13",,,"0.00","0.1","0.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-03-14",,,"0.15","1.7","1.5",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-03-15",,,"0.18","2.8","4.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-03-16",,,"0.05","0.9","4.5",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-03-28","   12","1.18",,,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-03-29",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-03-30",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-03-31",,,"0.71",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-04-01",,,"0.43",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-04-02",,,"0.02",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-04-03",,,"0.00",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-04-04",,,"0.36",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-04-05",,,"0.11",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-04-06",,,"0.02",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-04-07",,,"1.53","2.0","0.5",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-04-08",,,"0.02","0.0","0.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-04-09",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-04-10",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-04-11",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-04-12",,,"0.03",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-04-13",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-04-14",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-04-15",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-04-16",,,"0.22",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-04-17",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-04-18",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-04-19",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-04-20",,,"0.24",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-04-21",,,"1.99",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-04-22",,,"0.01",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-04-23",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-04-24",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-04-25",,,"0.18",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-04-26",,,"0.17",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-04-27",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-04-28",,,"0.25",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-04-29",,,"0.03",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-05-01","    2","0.81",,,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-05-02",,,"1.04",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-05-03",,,"0.14",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-05-04",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-05-05",,,"0.81",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-05-06",,,"0.80",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-05-07",,,"0.51",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-05-08",,,"0.11",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-05-09",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-05-10",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-05-11",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-05-12",,,"0.00",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-05-15","    3","0.04",,,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-05-16",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-05-17",,,"0.01",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-05-18",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-05-19",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-05-22","    3","0.51",,,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-05-23",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-05-24",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-05-25",,,"0.26",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-05-26",,,"1.07",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-05-27",,,"0.10",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-05-29",,,"0.15",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-05-30",,,"0.18",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-05-31",,,"0.01",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-06-01",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-06-02",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-06-03",,,"0.00",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-06-04",,,"0.02",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-06-05",,,"0.18",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-06-06",,,"0.16",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-06-07",,,"0.17",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-06-08",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-06-09",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-06-10",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-06-11",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-06-12",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-06-13",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-06-14",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-06-15",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-06-16",,,"0.24",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-06-19","    3","0.57",,,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-06-20",,,"0.04",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-06-21",,,"0.18",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-06-22",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-06-23",,,"0.01",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-06-24",,,"0.91",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-06-25",,,"0.06",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-06-26",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-06-27",,,"0.20",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-06-28",,,"0.12",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-06-29",,,"0.02",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-06-30",,,"0.10",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-07-01",,,"0.13",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-07-02",,,"0.54",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-07-03",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-07-04",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-07-05",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-07-06",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-07-07",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-07-08",,,"0.92",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-07-09",,,"0.00",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-07-10",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-07-11",,,"0.38",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-07-12",,,"0.00",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-07-13",,,"0.51",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-07-14",,,"1.39",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-07-15",,,"0.00",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-07-16",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-07-17",,,"0.05",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-07-18",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-07-19",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-07-20",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-07-21",,,"0.54",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-07-22",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-07-23",,,"0.00",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-07-24",,,"0.05",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-08-01","    8","0.33",,,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-08-02",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-08-03",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-08-04",,,"0.36",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-08-05",,,"1.03",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-08-06",,,"0.13",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-08-07",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-08-08",,,"0.00",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-08-09",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-08-10",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-08-11",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-08-12",,,"0.02",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-08-13",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-08-14",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-08-15",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-08-16",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-08-17",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-08-18",,,"0.38",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-08-19",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-08-20",,,"0.00",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-08-21",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-08-23",,,"1.46",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-08-24",,,"0.06",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-08-25",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-08-26",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-08-27",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-08-28",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-08-29",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-08-30",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-09-11","   12","3.60",,,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-09-12",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-09-13",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-09-14",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-09-15",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-09-16",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-09-17",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-09-18",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-09-19",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-09-20",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-09-21",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-09-22",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-09-23",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-09-24",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-09-25",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-09-26",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-09-27",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-09-28",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-09-29",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-09-30",,,"0.69",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-10-01",,,"0.01",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-10-02",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-10-03",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-10-04",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-10-05",,,"0.07",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-10-06",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-10-07",,,"0.15",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-10-08",,,"0.17",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-10-09",,,"0.79",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-10-10",,,"0.49",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-10-11",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-10-12",,,"0.87",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-10-13",,,"0.00",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-10-14",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-10-15",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-10-16",,,"0.21",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-10-17",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-10-18",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-10-19",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-10-20",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-10-21",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-10-22",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-10-23",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-10-24",,,"0.18",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-10-25",,,"0.00",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-10-26",,,"0.22",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-10-27",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-10-28",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-10-29",,,"0.59",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-10-30",,,"0.20",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-10-31",,,"0.99",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-11-01",,,"1.20","0.1","0.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-11-02",,,"0.55",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-11-03",,,"1.08",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-11-04",,,"0.06",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-11-05",,,"0.50",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-11-06",,,"2.99",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-11-07",,,"0.01",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-11-08",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-11-09",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-11-10",,,"0.06",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-11-11",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-11-12",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-11-13",,,"0.12",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-11-14",,,"0.00",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-11-15",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-11-16",,,"0.20",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-11-17",,,"0.08",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-11-18",,,"0.01",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-11-19",,,"0.79",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-11-20",,,"0.03","0.1","0.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-11-21",,,"0.01","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-11-22",,,"0.31",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-11-23",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-11-24",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-11-25",,,"0.00",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-11-26",,,"0.22",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-11-27",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-11-28",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-11-29",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-11-30",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-12-01",,,"0.12",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-12-02",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-12-03",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-12-04",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-12-05",,,"0.39",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-12-06",,,"0.13","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-12-07",,,"0.04","0.1","0.1",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-12-08",,,"0.84","12.0","12.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-12-09",,,"0.00","0.0","8.0","0.9",
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-12-10",,,"0.16","2.5","9.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-12-11",,,"1.08","13.0","18.5",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-12-12",,,"0.32","4.2","20.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-12-13",,,"0.11","1.3","17.5",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-12-14",,,"0.14","2.3","16.5",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-12-15",,,"0.15","2.0","17.5",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-12-16",,,"0.07","0.7","15.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-12-17",,,"0.12","1.8","14.5",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-12-18",,,"0.00","0.0","13.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-12-19",,,"0.11",,"7.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-12-20",,,"0.00","0.0","3.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-12-21",,,"0.00","0.0","2.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-12-22",,,"0.08","1.0","2.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-12-23",,,"0.31","0.3","2.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-12-24",,,"0.44","3.5","5.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-12-25",,,"0.25","3.3","8.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-12-26",,,"0.08","1.1","9.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-12-27",,,"0.00","0.0","8.5",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-12-28",,,"0.00","0.0","8.5",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-12-29",,,"0.00","0.0","8.5",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-12-30",,,"0.33","8.5","16.5",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2017-12-31",,,"0.10","0.7","16.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2018-01-01",,,"0.00","0.0","14.0",,
