"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS"
"USC00306774","PORT JERVIS, NY US","2017-05-29",,,"0.14","0.0","0.0","74","54","54"
"USC00306774","PORT JERVIS, NY US","2017-05-30",,,"0.58","0.0","0.0","57","53","54"
"USC00306774","PORT JERVIS, NY US","2017-05-31",,,"0.04","0.0","0.0","59","54","57"
"USC00306774","PORT JERVIS, NY US","2017-06-01",,,"0.20","0.0","0.0","78","50","51"
"USC00306774","PORT JERVIS, NY US","2017-06-02",,,"0.00","0.0","0.0","75","46","48"
"USC00306774","PORT JERVIS, NY US","2017-06-03",,,"0.00","0.0","0.0","72","43","48"
"USC00306774","PORT JERVIS, NY US","2017-06-04",,,"0.00","0.0","0.0","72","42","45"
"USC00306774","PORT JERVIS, NY US","2017-06-05",,,"0.33","0.0","0.0","61","45","57"
"USC00306774","PORT JERVIS, NY US","2017-06-06",,,"0.66","0.0","0.0","68","53","53"
"USC00306774","PORT JERVIS, NY US","2017-06-07",,,"0.19","0.0","0.0","57","45","47"
"USC00306774","PORT JERVIS, NY US","2017-06-08",,,"0.00","0.0","0.0","70","44","46"
"USC00306774","PORT JERVIS, NY US","2017-06-09",,,"0.00","0.0","0.0","74","46","53"
"USC00306774","PORT JERVIS, NY US","2017-06-10",,,"0.00","0.0","0.0","79","50","55"
"USC00306774","PORT JERVIS, NY US","2017-06-11",,,"0.00","0.0","0.0","84","55","60"
"USC00306774","PORT JERVIS, NY US","2017-06-12",,,"0.00","0.0","0.0","92","60","62"
"USC00306774","PORT JERVIS, NY US","2017-06-13",,,"0.00","0.0","0.0","92","62","64"
"USC00306774","PORT JERVIS, NY US","2017-06-14",,,"0.00","0.0","0.0","92","64","68"
"USC00306774","PORT JERVIS, NY US","2017-06-15",,,"0.00","0.0","0.0","84","56","62"
"USC00306774","PORT JERVIS, NY US","2017-06-16",,,"0.00","0.0","0.0","79","56","60"
"USC00306774","PORT JERVIS, NY US","2017-06-17",,,"0.00","0.0","0.0","68","60","64"
"USC00306774","PORT JERVIS, NY US","2017-06-18",,,"0.07","0.0","0.0","77","64","69"
"USC00306774","PORT JERVIS, NY US","2017-06-19",,,"0.03","0.0","0.0","89","69","73"
"USC00306774","PORT JERVIS, NY US","2017-06-20",,,"1.57","0.0","0.0","85","66","66"
"USC00306774","PORT JERVIS, NY US","2017-06-21",,,"0.00","0.0","0.0","80","55","59"
"USC00306774","PORT JERVIS, NY US","2017-06-22",,,"0.00","0.0","0.0","80","53","56"
"USC00306774","PORT JERVIS, NY US","2017-06-23",,,"0.00","0.0","0.0","87","56","71"
"USC00306774","PORT JERVIS, NY US","2017-06-24",,,"0.00","0.0","0.0","82","71","71"
"USC00306774","PORT JERVIS, NY US","2017-06-25",,,"0.14","0.0","0.0","84","59","62"
"USC00306774","PORT JERVIS, NY US","2017-06-26",,,"0.00","0.0","0.0","80","51","53"
"USC00306774","PORT JERVIS, NY US","2017-06-27",,,"0.00","0.0","0.0","78","53","56"
"USC00306774","PORT JERVIS, NY US","2017-06-28",,,"0.07","0.0","0.0","75","48","50"
"USC00306774","PORT JERVIS, NY US","2017-06-29",,,"0.00","0.0","0.0","78","50","58"
"USC00306774","PORT JERVIS, NY US","2017-06-30",,,"0.00","0.0","0.0","83","57","70"
"USC00306774","PORT JERVIS, NY US","2017-07-01",,,"0.12","0.0","0.0","89","65","67"
"USC00306774","PORT JERVIS, NY US","2017-07-02",,,"0.00","0.0","0.0","85","66","66"
"USC00306774","PORT JERVIS, NY US","2017-07-03",,,"0.00","0.0","0.0","86","61","65"
"USC00306774","PORT JERVIS, NY US","2017-07-04",,,"0.00","0.0","0.0","84","59","63"
"USC00306774","PORT JERVIS, NY US","2017-07-05",,,"0.00","0.0","0.0","84","56","67"
"USC00306774","PORT JERVIS, NY US","2017-07-06",,,"0.00","0.0","0.0","86","62","66"
"USC00306774","PORT JERVIS, NY US","2017-07-07",,,"0.12","0.0","0.0","81","62","62"
"USC00306774","PORT JERVIS, NY US","2017-07-08",,,"0.70","0.0","0.0","83","62","66"
"USC00306774","PORT JERVIS, NY US","2017-07-09",,,"0.00","0.0","0.0","84","55","58"
"USC00306774","PORT JERVIS, NY US","2017-07-10",,,"0.00","0.0","0.0","81","54","58"
"USC00306774","PORT JERVIS, NY US","2017-07-11",,,"0.03","0.0","0.0","85","58","66"
"USC00306774","PORT JERVIS, NY US","2017-07-12",,,"0.00","0.0","0.0","78","66","68"
"USC00306774","PORT JERVIS, NY US","2017-07-13",,,"0.00","0.0","0.0","84","68","72"
"USC00306774","PORT JERVIS, NY US","2017-07-14",,,"0.75","0.0","0.0","86","68","68"
"USC00306774","PORT JERVIS, NY US","2017-07-15",,,"0.37","0.0","0.0","70","65","66"
"USC00306774","PORT JERVIS, NY US","2017-07-16",,,"0.00","0.0","0.0","79","59","62"
"USC00306774","PORT JERVIS, NY US","2017-07-17",,,"0.00","0.0","0.0","85","62","64"
"USC00306774","PORT JERVIS, NY US","2017-07-18",,,"0.00","0.0","0.0","87","64","66"
"USC00306774","PORT JERVIS, NY US","2017-07-19",,,"0.52","0.0","0.0","87","66","68"
"USC00306774","PORT JERVIS, NY US","2017-07-20",,,"0.00","0.0","0.0","89","64","65"
"USC00306774","PORT JERVIS, NY US","2017-07-21",,,"0.58","0.0","0.0","91","65","68"
"USC00306774","PORT JERVIS, NY US","2017-07-22",,,"0.00","0.0","0.0","88","65","68"
"USC00306774","PORT JERVIS, NY US","2017-07-23",,,"0.00","0.0","0.0","85","67","68"
"USC00306774","PORT JERVIS, NY US","2017-07-24",,,"0.20","0.0","0.0","81","63","64"
"USC00306774","PORT JERVIS, NY US","2017-07-25",,,"0.89","0.0","0.0","68","58","64"
"USC00306774","PORT JERVIS, NY US","2017-07-26",,,"0.28","0.0","0.0","70","60","60"
"USC00306774","PORT JERVIS, NY US","2017-07-27",,,"0.00","0.0","0.0","76","60","62"
"USC00306774","PORT JERVIS, NY US","2017-07-28",,,"0.00","0.0","0.0","79","62","65"
"USC00306774","PORT JERVIS, NY US","2017-07-29",,,"0.00","0.0","0.0","82","64","65"
"USC00306774","PORT JERVIS, NY US","2017-07-30",,,"0.00","0.0","0.0","80","49","54"
"USC00306774","PORT JERVIS, NY US","2017-07-31",,,"0.00","0.0","0.0","83","54","56"
"USC00306774","PORT JERVIS, NY US","2017-08-01",,,"0.00","0.0","0.0","87","56","60"
"USC00306774","PORT JERVIS, NY US","2017-08-02",,,"0.00","0.0","0.0","87","60","64"
"USC00306774","PORT JERVIS, NY US","2017-08-03",,,"0.20","0.0","0.0","87","62","64"
"USC00306774","PORT JERVIS, NY US","2017-08-04",,,"0.00","0.0","0.0","87","64","65"
"USC00306774","PORT JERVIS, NY US","2017-08-05",,,"0.29","0.0","0.0","86","65","66"
"USC00306774","PORT JERVIS, NY US","2017-08-06",,,"0.00","0.0","0.0","76","52","53"
"USC00306774","PORT JERVIS, NY US","2017-08-07",,,"0.00","0.0","0.0","74","53","58"
"USC00306774","PORT JERVIS, NY US","2017-08-08",,,"0.32","0.0","0.0","64","58","62"
"USC00306774","PORT JERVIS, NY US","2017-08-09",,,"0.00","0.0","0.0","78","53","54"
"USC00306774","PORT JERVIS, NY US","2017-08-10",,,"0.00","0.0","0.0","83","54","58"
"USC00306774","PORT JERVIS, NY US","2017-08-11",,,"0.00","0.0","0.0","85","58","62"
"USC00306774","PORT JERVIS, NY US","2017-08-12",,,"1.34","0.0","0.0","80","62","63"
"USC00306774","PORT JERVIS, NY US","2017-08-13",,,"0.00","0.0","0.0","81","63","65"
"USC00306774","PORT JERVIS, NY US","2017-08-14",,,"0.00","0.0","0.0","82","56","57"
"USC00306774","PORT JERVIS, NY US","2017-08-15",,,"0.03","0.0","0.0","77","57","66"
"USC00306774","PORT JERVIS, NY US","2017-08-16",,,"0.00","0.0","0.0","78","63","64"
"USC00306774","PORT JERVIS, NY US","2017-08-17",,,"0.00","0.0","0.0","83","57","58"
"USC00306774","PORT JERVIS, NY US","2017-08-18",,,"0.12","0.0","0.0","84","58","71"
"USC00306774","PORT JERVIS, NY US","2017-08-19",,,"0.23","0.0","0.0","81","66","67"
"USC00306774","PORT JERVIS, NY US","2017-08-20",,,"0.00","0.0","0.0","83","60","60"
"USC00306774","PORT JERVIS, NY US","2017-08-21",,,"0.00","0.0","0.0","80","58","59"
"USC00306774","PORT JERVIS, NY US","2017-08-22",,,"1.40","0.0","0.0","85","59","70"
"USC00306774","PORT JERVIS, NY US","2017-08-23",,,"0.00","0.0","0.0","89","64","65"
"USC00306774","PORT JERVIS, NY US","2017-08-24",,,"0.00","0.0","0.0","77","53","54"
"USC00306774","PORT JERVIS, NY US","2017-08-25",,,"0.00","0.0","0.0","75","52","55"
"USC00306774","PORT JERVIS, NY US","2017-08-26",,,"0.00","0.0","0.0","75","47","47"
"USC00306774","PORT JERVIS, NY US","2017-08-27",,,"0.00","0.0","0.0","74","47","47"
"USC00306774","PORT JERVIS, NY US","2017-08-28",,,"0.00","0.0","0.0","75","47","49"
"USC00306774","PORT JERVIS, NY US","2017-08-29",,,"0.00","0.0","0.0","73","49","55"
"USC00306774","PORT JERVIS, NY US","2017-08-30",,,"0.00","0.0","0.0","71","53","53"
"USC00306774","PORT JERVIS, NY US","2017-08-31",,,"0.00","0.0","0.0","76","53","54"
"USC00306774","PORT JERVIS, NY US","2017-09-01",,,"0.00","0.0","0.0","73","42","43"
"USC00306774","PORT JERVIS, NY US","2017-09-02",,,"0.00","0.0","0.0","67","39","41"
"USC00306774","PORT JERVIS, NY US","2017-09-03",,,"0.58","0.0","0.0","64","41","53"
"USC00306774","PORT JERVIS, NY US","2017-09-04",,,"0.00","0.0","0.0","66","50","50"
"USC00306774","PORT JERVIS, NY US","2017-09-05",,,"0.00","0.0","0.0","78","50","63"
"USC00306774","PORT JERVIS, NY US","2017-09-06",,,"0.80","0.0","0.0","80","58","58"
"USC00306774","PORT JERVIS, NY US","2017-09-07",,,"0.63","0.0","0.0","60","53","54"
"USC00306774","PORT JERVIS, NY US","2017-09-08",,,"0.00","0.0","0.0","67","47","49"
"USC00306774","PORT JERVIS, NY US","2017-09-09",,,"0.00","0.0","0.0","66","47","47"
"USC00306774","PORT JERVIS, NY US","2017-09-10",,,"0.00","0.0","0.0","63","44","44"
"USC00306774","PORT JERVIS, NY US","2017-09-11",,,"0.00","0.0","0.0","70","43","46"
"USC00306774","PORT JERVIS, NY US","2017-09-12",,,"0.00","0.0","0.0","73","46","57"
"USC00306774","PORT JERVIS, NY US","2017-09-13",,,"0.00","0.0","0.0","78","53","54"
"USC00306774","PORT JERVIS, NY US","2017-09-14",,,"0.00","0.0","0.0","78","54","55"
"USC00306774","PORT JERVIS, NY US","2017-09-15",,,"0.00","0.0","0.0","78","55","62"
"USC00306774","PORT JERVIS, NY US","2017-09-16",,,"0.26","0.0","0.0","80","62","62"
"USC00306774","PORT JERVIS, NY US","2017-09-17",,,"0.00","0.0","0.0","81","62","62"
"USC00306774","PORT JERVIS, NY US","2017-09-18",,,"0.00","0.0","0.0","82","60","61"
"USC00306774","PORT JERVIS, NY US","2017-09-19",,,"0.00","0.0","0.0","80","61","65"
"USC00306774","PORT JERVIS, NY US","2017-09-20",,,"0.00","0.0","0.0","78","63","64"
"USC00306774","PORT JERVIS, NY US","2017-09-21",,,"0.00","0.0","0.0","80","60","62"
"USC00306774","PORT JERVIS, NY US","2017-09-22",,,"0.00","0.0","0.0","82","55","57"
"USC00306774","PORT JERVIS, NY US","2017-09-23",,,"0.00","0.0","0.0","81","53","54"
"USC00306774","PORT JERVIS, NY US","2017-09-24",,,"0.00","0.0","0.0","85","54","59"
"USC00306774","PORT JERVIS, NY US","2017-09-25",,,"0.00","0.0","0.0","88","59","63"
"USC00306774","PORT JERVIS, NY US","2017-09-26",,,"0.00","0.0","0.0","87","62","64"
"USC00306774","PORT JERVIS, NY US","2017-09-27",,,"0.00","0.0","0.0","87","61","62"
"USC00306774","PORT JERVIS, NY US","2017-09-28",,,"0.00","0.0","0.0","86","62","66"
"USC00306774","PORT JERVIS, NY US","2017-09-29",,,"0.00","0.0","0.0","71","43","43"
"USC00306774","PORT JERVIS, NY US","2017-09-30",,,"0.00","0.0","0.0","63","43","48"
"USC00306774","PORT JERVIS, NY US","2017-10-01",,,"0.18","0.0","0.0","57","40","41"
"USC00306774","PORT JERVIS, NY US","2017-10-02",,,"0.00","0.0","0.0","65","38","38"
"USC00306774","PORT JERVIS, NY US","2017-10-03",,,"0.00","0.0","0.0","68","37","40"
"USC00306774","PORT JERVIS, NY US","2017-10-04",,,"0.00","0.0","0.0","70","40","56"
"USC00306774","PORT JERVIS, NY US","2017-10-05",,,"0.00","0.0","0.0","75","52","56"
"USC00306774","PORT JERVIS, NY US","2017-10-06",,,"0.00","0.0","0.0","76","53","53"
"USC00306774","PORT JERVIS, NY US","2017-10-07",,,"0.02","0.0","0.0","77","53","57"
"USC00306774","PORT JERVIS, NY US","2017-10-08",,,"0.03","0.0","0.0","79","57","71"
"USC00306774","PORT JERVIS, NY US","2017-10-09",,,"1.56","0.0","0.0","79","68","71"
"USC00306774","PORT JERVIS, NY US","2017-10-10",,,"0.31","0.0","0.0","75","58","59"
"USC00306774","PORT JERVIS, NY US","2017-10-11",,,"0.00","0.0","0.0","77","54","56"
"USC00306774","PORT JERVIS, NY US","2017-10-12",,,"0.18","0.0","0.0","69","50","51"
"USC00306774","PORT JERVIS, NY US","2017-10-13",,,"0.00","0.0","0.0","63","43","47"
"USC00306774","PORT JERVIS, NY US","2017-10-14",,,"0.00","0.0","0.0","63","47","56"
"USC00306774","PORT JERVIS, NY US","2017-10-15",,,"0.00","0.0","0.0","67","54","58"
"USC00306774","PORT JERVIS, NY US","2017-10-16",,,"0.17","0.0","0.0","68","50","50"
"USC00306774","PORT JERVIS, NY US","2017-10-17",,,"0.00","0.0","0.0","54","32","32"
"USC00306774","PORT JERVIS, NY US","2017-10-18",,,"0.00","0.0","0.0","58","32","36"
"USC00306774","PORT JERVIS, NY US","2017-10-19",,,"0.00","0.0","0.0","70","36","39"
"USC00306774","PORT JERVIS, NY US","2017-10-20",,,"0.00","0.0","0.0","70","39","42"
"USC00306774","PORT JERVIS, NY US","2017-10-21",,,"0.00","0.0","0.0","70","39","39"
"USC00306774","PORT JERVIS, NY US","2017-10-22",,,"0.00","0.0","0.0","74","39","40"
"USC00306774","PORT JERVIS, NY US","2017-10-23",,,"0.00","0.0","0.0","74","40","54"
"USC00306774","PORT JERVIS, NY US","2017-10-24",,,"0.06","0.0","0.0","70","54","67"
"USC00306774","PORT JERVIS, NY US","2017-10-25",,,"0.40","0.0","0.0","73","46","47"
"USC00306774","PORT JERVIS, NY US","2017-10-26",,,"0.00","0.0","0.0","64","46","46"
"USC00306774","PORT JERVIS, NY US","2017-10-27",,,"0.00","0.0","0.0","58","32","32"
"USC00306774","PORT JERVIS, NY US","2017-10-28",,,"0.00","0.0","0.0","67","32","62"
"USC00306774","PORT JERVIS, NY US","2017-10-29",,,"4.44","0.0","0.0","62","43","43"
"USC00306774","PORT JERVIS, NY US","2017-10-30",,,"0.00","0.0","0.0","60","40","44"
"USC00306774","PORT JERVIS, NY US","2017-10-31",,,"0.00","0.0","0.0","57","36","36"
"USC00306774","PORT JERVIS, NY US","2017-11-01",,,"0.00","0.0","0.0","53","29","32"
"USC00306774","PORT JERVIS, NY US","2017-11-02",,,"0.03","0.0","0.0","49","32","49"
"USC00306774","PORT JERVIS, NY US","2017-11-03",,,"0.00","0.0","0.0","71","49","66"
"USC00306774","PORT JERVIS, NY US","2017-11-04",,,"0.00","0.0","0.0","68","36","36"
"USC00306774","PORT JERVIS, NY US","2017-11-05",,,"0.03","0.0","0.0","56","34","47"
"USC00306774","PORT JERVIS, NY US","2017-11-06",,,"0.02","0.0","0.0","61","47","60"
"USC00306774","PORT JERVIS, NY US","2017-11-07",,,"0.03","0.0","0.0","65","33","37"
"USC00306774","PORT JERVIS, NY US","2017-11-08",,,"0.00","0.0","0.0","43","30","30"
"USC00306774","PORT JERVIS, NY US","2017-11-09",,,"0.00","0.0","0.0","49","25","35"
"USC00306774","PORT JERVIS, NY US","2017-11-10",,,"0.00","0.0","0.0","49","25","31"
"USC00306774","PORT JERVIS, NY US","2017-11-11",,,"0.00","0.0","0.0","31","16","19"
"USC00306774","PORT JERVIS, NY US","2017-11-12",,,"0.00","0.0","0.0","38","19","23"
"USC00306774","PORT JERVIS, NY US","2017-11-13",,,"0.00","0.0","0.0","44","23","36"
"USC00306774","PORT JERVIS, NY US","2017-11-14",,,"0.11","0.0","0.0","44","28","31"
"USC00306774","PORT JERVIS, NY US","2017-11-15",,,"0.00","0.0","0.0","43","27","27"
"USC00306774","PORT JERVIS, NY US","2017-11-16",,,"0.07","0.0","0.0","47","27","42"
"USC00306774","PORT JERVIS, NY US","2017-11-17",,,"0.00","0.0","0.0","55","37","37"
"USC00306774","PORT JERVIS, NY US","2017-11-18",,,"0.00","0.0","0.0","44","22","23"
"USC00306774","PORT JERVIS, NY US","2017-11-19",,,"0.36","0.0","0.0","57","23","25"
"USC00306774","PORT JERVIS, NY US","2017-11-20",,,"0.08","0.0","0.0","55","25","35"
"USC00306774","PORT JERVIS, NY US","2017-11-21",,,"0.00","0.0","0.0","45","27","29"
"USC00306774","PORT JERVIS, NY US","2017-11-22",,,"0.00","0.0","0.0","56","29","36"
"USC00306774","PORT JERVIS, NY US","2017-11-23",,,"0.00","0.0","0.0","47","24","24"
"USC00306774","PORT JERVIS, NY US","2017-11-24",,,"0.00","0.0","0.0","41","23","24"
"USC00306774","PORT JERVIS, NY US","2017-11-25",,,"0.00","0.0","0.0","49","24","25"
"USC00306774","PORT JERVIS, NY US","2017-11-26",,,"0.00","0.0","0.0","53","25","40"
"USC00306774","PORT JERVIS, NY US","2017-11-27",,,"0.00","0.0","0.0","42","27","31"
"USC00306774","PORT JERVIS, NY US","2017-11-28",,,"0.00","0.0","0.0","46","28","30"
"USC00306774","PORT JERVIS, NY US","2017-11-29",,,"0.00","0.0","0.0","51","24","34"
"USC00306774","PORT JERVIS, NY US","2017-11-30",,,"0.11","0.0","0.0","48","24","34"
"USC00306774","PORT JERVIS, NY US","2017-12-01",,,"0.00","0.0","0.0","48","24","34"
"USC00306774","PORT JERVIS, NY US","2017-12-02",,,"0.00","0.0","0.0","46","25","25"
"USC00306774","PORT JERVIS, NY US","2017-12-03",,,"0.00","0.0","0.0","45","25","30"
"USC00306774","PORT JERVIS, NY US","2017-12-04",,,"0.00","0.0","0.0","46","26","27"
"USC00306774","PORT JERVIS, NY US","2017-12-05",,,"0.00","0.0","0.0","47","27","45"
"USC00306774","PORT JERVIS, NY US","2017-12-06",,,"0.20","0.0","0.0","55","36","36"
"USC00306774","PORT JERVIS, NY US","2017-12-07",,,"0.00","0.0","0.0","48","35","35"
"USC00306774","PORT JERVIS, NY US","2017-12-08",,,"0.00","0.0","0.0","42","22","22"
"USC00306774","PORT JERVIS, NY US","2017-12-09",,,"0.00","0.0","0.0","35","22","29"
"USC00306774","PORT JERVIS, NY US","2017-12-10",,,"0.21","5.0","5.0","32","19","19"
"USC00306774","PORT JERVIS, NY US","2017-12-11",,,"0.00","0.0","2.0","37","19","27"
"USC00306774","PORT JERVIS, NY US","2017-12-12",,,"0.00","0.0","1.0","36","27","33"
"USC00306774","PORT JERVIS, NY US","2017-12-13",,,"0.00","0.0","0.0","36","15","16"
"USC00306774","PORT JERVIS, NY US","2017-12-14",,,"0.12","2.0","2.0","26","16","19"
"USC00306774","PORT JERVIS, NY US","2017-12-15",,,"0.00","0.0","2.0","25","5","6"
"USC00306774","PORT JERVIS, NY US","2017-12-16",,,"0.10","2.0","4.0","21","6","8"
"USC00306774","PORT JERVIS, NY US","2017-12-17",,,"0.00","0.0","4.0","30","8","26"
"USC00306774","PORT JERVIS, NY US","2017-12-18",,,"0.00","0.0","4.0","32","26","27"
"USC00306774","PORT JERVIS, NY US","2017-12-19",,,"0.00","0.0","2.0","39","27","34"
"USC00306774","PORT JERVIS, NY US","2017-12-20",,,"0.00","0.0","0.0","51","34","36"
"USC00306774","PORT JERVIS, NY US","2017-12-21",,,"0.00","0.0","0.0","40","26","29"
"USC00306774","PORT JERVIS, NY US","2017-12-22",,,"0.00","0.0","0.0","35","25","28"
"USC00306774","PORT JERVIS, NY US","2017-12-23",,,"0.06","0.0","0.0","34","28","34"
"USC00306774","PORT JERVIS, NY US","2017-12-24",,,"0.54","0.0","0.0","40","30","30"
"USC00306774","PORT JERVIS, NY US","2017-12-25",,,"0.25","3.0","3.0","39","28","29"
"USC00306774","PORT JERVIS, NY US","2017-12-26",,,"0.00","0.0","2.0","32","14","14"
"USC00306774","PORT JERVIS, NY US","2017-12-27",,,"0.00","0.0","2.0","22","2","2"
"USC00306774","PORT JERVIS, NY US","2017-12-28",,,"0.00","0.0","2.0","19","2","7"
"USC00306774","PORT JERVIS, NY US","2017-12-29",,,"0.00","0.0","2.0","13","5","8"
"USC00306774","PORT JERVIS, NY US","2017-12-30",,,"0.00","0.0","1.0","17","1","7"
"USC00306774","PORT JERVIS, NY US","2017-12-31",,,"0.08","1.0","2.0","20","2","6"
"USC00306774","PORT JERVIS, NY US","2018-01-01",,,"0.00","0.0","2.0","9","-6","-5"
"USC00306774","PORT JERVIS, NY US","2018-01-02",,,"0.00","0.0","2.0","16","-7","3"
"USC00306774","PORT JERVIS, NY US","2018-01-03",,,"0.00","0.0","2.0","24","-3","-3"
"USC00306774","PORT JERVIS, NY US","2018-01-04",,,"0.00","0.0","1.0","22","-3","20"
"USC00306774","PORT JERVIS, NY US","2018-01-05",,,"0.22","5.0","6.0","22","4","4"
"USC00306774","PORT JERVIS, NY US","2018-01-06",,,"0.00","0.0","6.0","9","2","2"
"USC00306774","PORT JERVIS, NY US","2018-01-07",,,"0.00","0.0","6.0","8","-11","-11"
"USC00306774","PORT JERVIS, NY US","2018-01-08",,,"0.00","0.0","5.0","17","-11","17"
"USC00306774","PORT JERVIS, NY US","2018-01-09",,,"0.00","0.0","5.0","26","17","17"
"USC00306774","PORT JERVIS, NY US","2018-01-10",,,"0.00","0.0","4.0","38","13","13"
"USC00306774","PORT JERVIS, NY US","2018-01-11",,,"0.00","0.0","2.0","38","12","31"
"USC00306774","PORT JERVIS, NY US","2018-01-12",,,"0.00","0.0","0.0","57","31","57"
"USC00306774","PORT JERVIS, NY US","2018-01-13",,,"1.80","0.0","0.0","63","21","21"
"USC00306774","PORT JERVIS, NY US","2018-01-14",,,"0.00","0.0","0.0","24","8","8"
"USC00306774","PORT JERVIS, NY US","2018-01-15",,,"0.00","0.0","0.0","21","8","11"
"USC00306774","PORT JERVIS, NY US","2018-01-16",,,"0.00","0.0","0.0","24","10","21"
"USC00306774","PORT JERVIS, NY US","2018-01-17",,,"0.37","8.0","8.0","29","21","27"
"USC00306774","PORT JERVIS, NY US","2018-01-18",,,"0.08","2.0","9.0","30","-3","-2"
"USC00306774","PORT JERVIS, NY US","2018-01-19",,,"0.00","0.0","8.0","26","-2","0"
"USC00306774","PORT JERVIS, NY US","2018-01-20",,,"0.00","0.0","7.0","33","0","29"
"USC00306774","PORT JERVIS, NY US","2018-01-21",,,"0.00","0.0","5.0","45","20","22"
"USC00306774","PORT JERVIS, NY US","2018-01-22",,,"0.00","0.0","2.0","46","22","33"
"USC00306774","PORT JERVIS, NY US","2018-01-23",,,"0.33","0.0","0.0","40","33","39"
"USC00306774","PORT JERVIS, NY US","2018-01-24",,,"0.74","0.0","0.0","53","33","34"
"USC00306774","PORT JERVIS, NY US","2018-01-25",,,"0.00","0.0","0.0","34","18","20"
"USC00306774","PORT JERVIS, NY US","2018-01-26",,,"0.00","0.0","0.0","29","11","12"
"USC00306774","PORT JERVIS, NY US","2018-01-27",,,"0.00","0.0","0.0","37","12","17"
"USC00306774","PORT JERVIS, NY US","2018-01-28",,,"0.06","0.0","0.0","49","17","38"
"USC00306774","PORT JERVIS, NY US","2018-01-29",,,"0.00","0.0","0.0","47","25","25"
"USC00306774","PORT JERVIS, NY US","2018-01-30",,,"0.00","0.0","0.0","41","25","28"
"USC00306774","PORT JERVIS, NY US","2018-01-31",,,"0.00","0.0","0.0","32","12","16"
"USC00306774","PORT JERVIS, NY US","2018-02-01",,,"0.00","0.0","0.0","30","16","27"
"USC00306774","PORT JERVIS, NY US","2018-02-02",,,"0.18","0.0","0.0","37","20","20"
"USC00306774","PORT JERVIS, NY US","2018-02-03",,,"0.00","0.0","0.0","22","3","8"
"USC00306774","PORT JERVIS, NY US","2018-02-04",,,"0.00","0.0","0.0","29","8","27"
"USC00306774","PORT JERVIS, NY US","2018-02-05",,,"0.60","1.0","1.0","34","27","27"
"USC00306774","PORT JERVIS, NY US","2018-02-06",,,"0.00","0.0","1.0","27","11","17"
"USC00306774","PORT JERVIS, NY US","2018-02-07",,,"0.00","0.0","0.0","34","14","21"
"USC00306774","PORT JERVIS, NY US","2018-02-08",,,"0.64","3.0","3.0","33","16","19"
"USC00306774","PORT JERVIS, NY US","2018-02-09",,,"0.00","0.0","2.0","24","8","8"
"USC00306774","PORT JERVIS, NY US","2018-02-10",,,"0.00","0.0","2.0","28","8","28"
"USC00306774","PORT JERVIS, NY US","2018-02-11",,,"0.32","0.0","2.0","40","28","34"
"USC00306774","PORT JERVIS, NY US","2018-02-12",,,"0.52","0.0","1.0","44","33","35"
"USC00306774","PORT JERVIS, NY US","2018-02-13",,,"0.00","0.0","0.0","40","15","16"
"USC00306774","PORT JERVIS, NY US","2018-02-14",,,"0.03","0.0","0.0","34","16","31"
"USC00306774","PORT JERVIS, NY US","2018-02-15",,,"0.15","0.0","0.0","45","31","35"
"USC00306774","PORT JERVIS, NY US","2018-02-16",,,"0.08","0.0","0.0","55","35","43"
"USC00306774","PORT JERVIS, NY US","2018-02-17",,,"0.00","0.0","0.0","52","19","19"
"USC00306774","PORT JERVIS, NY US","2018-02-18",,,"0.21","2.0","2.0","39","19","31"
"USC00306774","PORT JERVIS, NY US","2018-02-19",,,"0.00","0.0","1.0","40","21","22"
"USC00306774","PORT JERVIS, NY US","2018-02-20",,,"0.34","0.0","0.0","42","22","42"
"USC00306774","PORT JERVIS, NY US","2018-02-21",,,"0.00","0.0","0.0","61","38","53"
"USC00306774","PORT JERVIS, NY US","2018-02-22",,,"0.00","0.0","0.0","74","40","40"
"USC00306774","PORT JERVIS, NY US","2018-02-23",,,"0.32","0.0","0.0","40","30","30"
"USC00306774","PORT JERVIS, NY US","2018-02-24",,,"0.27","0.0","0.0","40","30","39"
"USC00306774","PORT JERVIS, NY US","2018-02-25",,,"0.93","0.0","0.0","47","36","37"
"USC00306774","PORT JERVIS, NY US","2018-02-26",,,"0.24","0.0","0.0","42","33","33"
"USC00306774","PORT JERVIS, NY US","2018-02-27",,,"0.00","0.0","0.0","50","22","23"
"USC00306774","PORT JERVIS, NY US","2018-02-28",,,"0.00","0.0","0.0","55","23","29"
"USC00306774","PORT JERVIS, NY US","2018-03-01",,,"0.00","0.0","0.0","59","29","35"
"USC00306774","PORT JERVIS, NY US","2018-03-02",,,"1.10","0.0","0.0","58","33","33"
"USC00306774","PORT JERVIS, NY US","2018-03-03",,,"1.18","6.0","6.0","33","29","31"
"USC00306774","PORT JERVIS, NY US","2018-03-04",,,"0.00","0.0","4.0","38","29","34"
"USC00306774","PORT JERVIS, NY US","2018-03-05",,,"0.00","0.0","2.0","39","26","28"
"USC00306774","PORT JERVIS, NY US","2018-03-06",,,"0.00","0.0","0.0","39","20","21"
"USC00306774","PORT JERVIS, NY US","2018-03-07",,,"0.13","0.0","0.0","46","21","30"
"USC00306774","PORT JERVIS, NY US","2018-03-08",,,"0.74","12.0","12.0","33","30","33"
